	logFC	logCPM	F	PValue	FDR
ALYREF	0.114924207701833	4.82410344398564	0.692684750058078	0.418972334493337	0.740635681340844
DGCR2	0.0864765434018592	6.65416234722616	0.692158592497718	0.41914496468701	0.740647448635627
AMER1	-0.138417890020244	2.9090040513395	0.692137496144804	0.419151888650666	0.740647448635627
PRPF3	0.0809589037898883	6.23824901685095	0.691912482089279	0.41922575096783	0.740647448635627
WSB1	-0.0797570036999569	7.10660647640102	0.691849394815358	0.419246463451082	0.740647448635627
C16orf46	0.185676974767963	1.81210031370123	0.691633506055472	0.41931735510996	0.740647448635627
EXOSC3	0.11255148330838	3.96122669662566	0.691571347299377	0.41933776975708	0.740647448635627
DUSP14	0.0854929484166003	6.14900154990107	0.691070359075318	0.419502365243576	0.740647448635627
ZNF584	0.157437423956276	2.89940283595277	0.69099873502556	0.419525905038189	0.740647448635627
MTIF3	-0.101711284565591	5.02053820420678	0.69088274990136	0.419564028853539	0.740647448635627
CEP170B	0.113333611169015	6.50151353245298	0.690878846090877	0.419565312114306	0.740647448635627
ARMC12	-0.522638092559569	-0.644185309131415	0.690379708425701	0.419729439616815	0.740647448635627
MYOM3	0.239012279263403	1.40021706905752	0.690254001997584	0.419770790614558	0.740647448635627
STARD7	-0.0884840317430852	6.51380056377785	0.690197704827755	0.419789311590445	0.740647448635627
AURKC	-0.284125676311572	0.946141816819981	0.690112422841799	0.419817370615134	0.740647448635627
RPL3L	0.756444160798039	-1.17651502388955	0.690101680431987	0.419820905235135	0.740647448635627
GPR85	-0.247982869058289	1.28990187224575	0.689829070494058	0.419910618918569	0.740647448635627
RBM17	-0.0764281841217822	6.79900398779325	0.689794075313006	0.419922137732064	0.740647448635627
MCM10	-0.17416865492754	2.75072992803074	0.689194408276718	0.420119598103377	0.740884696575261
FOXP1	0.0833601535382987	5.44654867628675	0.688796165927147	0.420250813561177	0.740884696575261
TRIM31	0.42480329842919	-0.294340172902168	0.688717133203124	0.42027686145563	0.740884696575261
MRPS23	0.10377461954892	5.10180826673357	0.68871174551952	0.420278637240783	0.740884696575261
MED8	0.119649441865761	4.63514425438582	0.688444868309603	0.420366615007088	0.740941947497309
MAGOHB	-0.142662592412625	3.14807312872077	0.68810133352183	0.420479906185147	0.740982006077727
RPL7L1	-0.0799693304598825	6.37196192074334	0.68803935567669	0.420500350415345	0.740982006077727
PEA15	0.0746621820546386	8.80501909182374	0.687514787428604	0.420673449148092	0.741131086799038
PDZD8	-0.087474196154026	5.8179413465472	0.687446523990167	0.420695983203229	0.741131086799038
SKP2	-0.0959573610190715	4.64093910617015	0.687034038679102	0.420832186905987	0.741268046926874
KCTD3	-0.075543457730515	6.02735331911617	0.686784684756621	0.420914557950709	0.741268046926874
MAP3K13	0.095831988658416	5.16093483898558	0.686706760803191	0.420940304400946	0.741268046926874
DHRS3	-0.0756733165206984	7.51139676174778	0.686425315996932	0.42103331582265	0.741334049885569
SLC29A4	0.27856809368774	0.976070712305264	0.685399099699973	0.421372733023634	0.74183383698609
GALT	0.14678631766181	3.45231510387626	0.68508341420084	0.42147723170327	0.741904979368662
CLOCK	-0.0875918036386834	6.31105221360252	0.684941294374047	0.421524289776127	0.741904979368662
FHL1	0.0880159084922059	5.0911276786359	0.683933543148542	0.421858209951452	0.742394819780105
KIF27	-0.148750624075869	3.1765715720539	0.683722520860648	0.421928185474214	0.742420097018684
GTF3C1	0.0696521331524091	7.56922623286391	0.683364505147328	0.422046946345076	0.742531198432626
BSDC1	0.0753838801463214	6.89971963958929	0.683102529233043	0.4221338823922	0.742586286722343
SMAD6	0.77081904838915	-1.22862790332782	0.682885035339624	0.422206078695333	0.742615434859381
SIL1	0.0847279250537953	6.00073887644772	0.6824122406911	0.422363088492124	0.742708857869137
PFDN1	0.080617152096609	6.10533334224508	0.682390048326952	0.422370460594943	0.742708857869137
ISM2	-0.437475003391831	-0.340998057503461	0.681982517189536	0.422505874932302	0.742727884453166
EXOC3L2	0.884191390516165	-1.63739618949542	0.681823353535625	0.422558780428837	0.742727884453166
RAET1G	0.0970795826432019	5.04755327690591	0.681706696271801	0.422597563588219	0.742727884453166
FAM183A	0.390127063631134	-0.260061363888473	0.681687875973157	0.422603820996723	0.742727884453166
HNRNPM	0.0700396620618354	7.70489567614797	0.681442273889618	0.422685492676233	0.742773637913349
PDLIM5	0.0738390801622421	6.71441156365199	0.68125554838578	0.422747602443155	0.74277988168695
TMEM52	0.785521813554195	-1.32185868420703	0.681039672796922	0.422819426280412	0.74277988168695
ZNF672	-0.109570364677332	4.30390076002772	0.680855595758497	0.422880685688886	0.74277988168695
CRIPT	-0.219663004923161	1.45259472082149	0.680541085990219	0.422985384590036	0.74277988168695
MAGI3	-0.10674083134125	3.97862519782009	0.680463936590452	0.423011073545443	0.74277988168695
USH1G	-0.368532125057363	0.0637573104367922	0.680392713116597	0.423034791496764	0.74277988168695
SLC30A5	-0.115283379037495	4.84801830634201	0.680261420680489	0.423078518378095	0.74277988168695
GEMIN6	-0.11701174366517	4.39222318799662	0.679802098132036	0.423231551820323	0.742850886667463
AARS2	0.0905501617366326	5.47087833377792	0.679706105087626	0.423263545088107	0.742850886667463
ECI1	0.177999231249633	3.06584555892783	0.679639053672467	0.42328589474752	0.742850886667463
IL10RB	-0.101985678890349	4.19452205505269	0.679163481986301	0.423444466504569	0.743014686606253
CCDC25	-0.0792213478310155	5.86637096569567	0.679025346778601	0.423490543100148	0.743014686606253
INO80D	-0.123633053178236	4.36111549618379	0.678843225303776	0.423551303956301	0.743023640974589
MIA3	-0.0766557964422319	6.71804487566738	0.678361536825203	0.423712075357631	0.743208015507079
NDUFS4	-0.0844337113673622	5.51832407451118	0.677982730930482	0.423838575909583	0.743240324269244
ARPC4	0.0858520714879957	5.22027021645248	0.677972953451362	0.423841841847323	0.743240324269244
NPPA-AS1	0.526667423715391	-0.767388804423783	0.677783029666019	0.42390528934468	0.743253954918765
RNF145	0.0673829855405416	7.31393557876468	0.677131931726342	0.424122914707098	0.743534534634304
FYCO1	-0.073203061516387	6.47830098331672	0.676872303387597	0.424209743205142	0.743534534634304
GLB1L2	0.128126576655627	3.19665006564947	0.676804568211378	0.424232400772247	0.743534534634304
SLC16A5	-0.227555239400067	2.8774879561141	0.676400662030231	0.424367548112679	0.743604786205653
POLA2	0.135606341252772	3.60277733987975	0.676230430214634	0.424424528259773	0.743604786205653
CCDC69	0.108258363914277	3.720813146002	0.676185450803934	0.424439585834238	0.743604786205653
DGKA	0.0676361603099438	7.93078080125213	0.675914272733916	0.424530384959992	0.743666269415549
DCAF11	-0.0771866395981662	5.76416446786435	0.675693507305405	0.424604327055853	0.743698211256316
RPL27A	0.0787831116307408	10.697612034952	0.675119671127737	0.424796620498131	0.743771782805829
UNC50	-0.120386386833901	4.26615981630915	0.675101281894809	0.424802785043705	0.743771782805829
CITED4	0.103932941519365	4.98001402624522	0.674969568677508	0.424846942861776	0.743771782805829
PTPN6	-0.11466592100598	5.08565555614362	0.674903234323488	0.424869184694926	0.743771782805829
NDUFB2-AS1	0.40756732093644	-0.366656964923842	0.674504393738908	0.425002954432331	0.743844320392561
NEFH	0.237953703998098	1.01364030980469	0.674306988928572	0.425069188034055	0.743844320392561
MAGED1	0.067162887123433	7.50588689374245	0.674281394262639	0.425077776799614	0.743844320392561
EXT2	0.0844922530340383	7.04333098927634	0.673790646413024	0.425242509622475	0.744035059431199
RRP8	0.121845212876396	3.83266524508935	0.67338817351191	0.425377686186004	0.744174041486457
CEP57L1	-0.188384548344582	2.30392142873411	0.6731769609434	0.425448652383745	0.744200669460561
RABIF	0.128001240014086	3.96962578009884	0.67263915076409	0.425629438358198	0.744419363563729
ETFB	0.0977153632295148	5.42278103155736	0.672246844583905	0.425761389813753	0.744518371711861
MIR23B	-0.743810759825839	-1.49940285245541	0.672109282705227	0.425807673878174	0.744518371711861
HYAL4	0.639385237750799	-1.08648848877409	0.671973536762475	0.4258533547859	0.744518371711861
SAMD8	-0.0837348852592969	5.89935362666143	0.671681243066389	0.425951743204116	0.744592873088247
FAM117B	-0.161508407230435	3.07983933518656	0.671320179921759	0.426073329829075	0.744707901704392
TAMM41	0.132311499147476	3.5137454421215	0.670518309210256	0.426343553990316	0.745082660789465
BBS2	-0.08823939503148	5.77740817747041	0.669730188787203	0.426609409891941	0.745388226507887
KIAA0040	0.0885991933806233	5.36690716332126	0.669520944000547	0.426680038504789	0.745388226507887
SEC22B	0.0722448083354105	6.3971568246478	0.669503567420483	0.426685904642193	0.745388226507887
ADM2	-0.305455982080824	0.621270332233752	0.668960302622885	0.426869369403782	0.745611158123837
EMD	0.0802821983335409	5.73002060669839	0.66855457463206	0.427006468753753	0.74575305571201
TOM1L1	0.0799589325994621	5.71186569783171	0.667877535744639	0.427235402641898	0.745919137798157
MIF	-0.159607466479822	7.50389882298113	0.667747109060217	0.42727952754456	0.745919137798157
SLC10A7	-0.182187342268703	2.95699603295462	0.6673385337433	0.427417800394178	0.745919137798157
ZNF91	-0.104757315480306	4.71259986467723	0.667261766744079	0.427443788352796	0.745919137798157
TFCP2	0.0866891351368573	6.00248153076584	0.667164797119851	0.427476619107647	0.745919137798157
ANO6	-0.0726859527324932	7.58029951775708	0.667153349500714	0.427480495163299	0.745919137798157
RAB8A	0.0734652788451476	7.11618228726319	0.667117353620018	0.427492683392786	0.745919137798157
LMCD1-AS1	-0.648268007108496	-0.83695421841833	0.666838459007233	0.42758713604401	0.745986443568679
RAD52	-0.11621681172354	3.51268125755724	0.666520135271442	0.427694982674447	0.746077096394076
CYP1A1	-0.102630086086258	4.94362926968645	0.66596595524078	0.427882839694067	0.746307278536163
PPP1R26	0.108722608563568	4.44897906205308	0.665583801378074	0.428012459503731	0.746435837279531
ADAL	-0.160673850102477	2.49615822970414	0.665304878991586	0.428107104511731	0.746472572640723
IZUMO1	0.533360786175388	-0.534244189132947	0.664911524489424	0.428240635730678	0.746472572640723
DERA	-0.0910495441809241	5.17130793486073	0.66490242540651	0.428243725362196	0.746472572640723
LHX6	-0.323344151238963	0.323206434756482	0.66484304618156	0.428263888697546	0.746472572640723
BRD7	0.0839880591001796	6.77079585917021	0.664698137256891	0.428313101605089	0.746472572640723
UNC80	-0.288600292776159	0.587607622155788	0.664459744517606	0.428394082408218	0.746516251161691
PTPRJ	0.11598079200965	4.06429774133669	0.663869757772882	0.428594602854958	0.746737317934947
ARID3B	0.103955819740496	4.6284791094227	0.663563053567378	0.428698902375414	0.746737317934947
HEXA	0.108915322539728	5.58851141643444	0.663475665645432	0.428728627399669	0.746737317934947
GATA3	-0.141484314918816	2.60098600942457	0.663428462901793	0.428744684791863	0.746737317934947
KRT19	0.10162648392134	11.801986311769	0.663135562573496	0.428844344832287	0.746781228830304
LRRC42	-0.112128887374311	4.60651196589336	0.662956990960298	0.428905122377388	0.746781228830304
TLX1	0.264911244116066	0.915591356792517	0.662818103201773	0.428952402863909	0.746781228830304
CNKSR1	0.115370703671244	5.01893415964551	0.662689819374569	0.428996080920149	0.746781228830304
KDM2A	0.0678071309138087	7.73905721261399	0.662532690209478	0.429049589897261	0.746781228830304
FAM86EP	0.367880120059894	0.350896746394858	0.66224732763148	0.429146794877383	0.746853045445583
MCM3AP-AS1	0.25508399305739	1.33325231499833	0.66155129570506	0.42938403632471	0.74716851993416
DNAJB14	-0.120993949657544	4.13055015947229	0.661003499878165	0.429570898908224	0.747325333453011
CEBPZ	-0.106934336059227	6.06569836547371	0.660958915763784	0.429586113027596	0.747325333453011
BRIP1	-0.197798390795645	1.49466900899121	0.66077893105431	0.429647540707925	0.747334810221602
RFWD3	-0.077014308262091	5.71058041784483	0.660273970814609	0.429819955417503	0.74745707170109
TOMM34	0.0934909977758117	5.59643054648129	0.659916061720191	0.429942227569722	0.74745707170109
CMSS1	0.0989705499111831	4.60706781878158	0.659759489918758	0.42999573451247	0.74745707170109
ST7	-0.118216339150629	4.45461625379055	0.659722941759472	0.430008226033455	0.74745707170109
CMTM1	0.437146970498667	-0.261678621028739	0.659664034545225	0.430028360707726	0.74745707170109
MYO9A	-0.0923719480440441	5.07331378810367	0.659510550748129	0.430080829033144	0.74745707170109
ZNF462	-0.067513760413103	6.46087705034117	0.659287203685313	0.430157198331669	0.74745707170109
TPGS2	0.0674584010187579	6.98197719529032	0.659067778847161	0.430232247594497	0.74745707170109
COPRS	-0.117630422119483	3.92547170544083	0.658968625060683	0.430266167747691	0.74745707170109
MCU	-0.0726172801623037	6.56435539960731	0.658934851464985	0.43027772254853	0.74745707170109
CCPG1	-0.0933934403127561	4.43736632123022	0.658268295130326	0.430505869802127	0.747756097041165
GLDC	0.506158111138139	-0.63278090207668	0.657861044908125	0.430645357546761	0.747901069760539
LONP1	0.102008541197852	5.93726996088434	0.657418923325	0.430796870916454	0.747991304416019
RNF115	-0.0970081114733466	4.40552696333651	0.657382450678727	0.430809373756912	0.747991304416019
PRDX1	0.0698176828197631	8.9758405672812	0.656810960496458	0.431005356649099	0.748097700205084
LMAN1	-0.0655243254147504	7.43477771842266	0.65680105332469	0.431008755403066	0.748097700205084
ARSB	0.110385468444695	4.07053935351278	0.65671358310682	0.431038764792322	0.748097700205084
ASB3	-0.551245694461357	-0.717771550009666	0.655634830452628	0.431409139485553	0.74863259478094
USP32P2	-0.656948958433638	-1.26778818583058	0.655489385514311	0.431459114924685	0.74863259478094
SLC25A40	-0.162868950279868	2.25384957349198	0.655196825630177	0.431559667684306	0.748709754851916
EXOC8	0.0985611430513103	4.40675601869417	0.654692138913629	0.431733216552754	0.748913518838262
MCM3AP	0.0718320211187138	6.19263320573113	0.654358187969936	0.43184811517247	0.749015504424123
GRWD1	0.099372523970983	4.6912457130531	0.653427599733019	0.432168550269056	0.749473908299805
NODAL	-0.498785914857934	-0.652896689512751	0.65305825489885	0.432295834580665	0.749597271288724
ELAVL1	0.0738318921564519	6.45204483832329	0.65225739865289	0.432572033537763	0.749978785419368
KLHDC9	-0.496924458616765	-0.17376334812703	0.651787910826555	0.432734081791361	0.75003057429889
SEC16A	0.07579207563294	7.50197618235921	0.651528309602299	0.43282372743633	0.75003057429889
ARHGEF1	0.113098689110464	5.77845388063683	0.651341634447405	0.43288820860975	0.75003057429889
MTCH1	0.0766426488322984	7.23570512929658	0.651092656004848	0.432974234502319	0.75003057429889
C1orf109	-0.103192665335356	4.31191923885667	0.651089889351051	0.432975190577852	0.75003057429889
MSANTD3	0.0899005201121146	5.37105932533043	0.650990591120568	0.433009507415328	0.75003057429889
FBXL13	-0.850955588480939	-1.4294840313027	0.650905212556918	0.433039017191377	0.75003057429889
ABHD14B	-0.10562947803077	5.60316156314164	0.650869502424276	0.433051360801187	0.75003057429889
HLA-DRB1	-1.22048578762528	-2.04809588288075	0.650353452502898	0.43322980228216	0.750068446683138
TNPO1	-0.0819932393119324	7.40599708348496	0.650319452052171	0.433241563212988	0.750068446683138
ZBTB18	-0.143620886281728	3.0057988261036	0.650203459518648	0.43328168948071	0.750068446683138
SMARCAL1	0.0902252102134461	4.7658050295007	0.650156410899218	0.433297967102649	0.750068446683138
SFT2D2	0.147157653303139	2.76610260685082	0.649686626701432	0.43346055426196	0.750099311086619
LOC100652768	0.330265090281825	0.697798245967055	0.649679857261972	0.433462897805997	0.750099311086619
RPSAP58	-0.152959647936982	2.92282241618198	0.649568588646135	0.433501421323977	0.750099311086619
UQCRFS1	0.0809821820757305	6.24414181451834	0.649455600953199	0.433540545643772	0.750099311086619
POU6F1	0.356445935623936	0.0644875018760112	0.649093512897189	0.433665964283764	0.750219077774816
ZNF510	0.123630676655968	3.92954126286232	0.648830123008778	0.433757232825385	0.75027974322608
HLA-C	0.0875510341596749	7.79681037408515	0.648628581704881	0.433827090727916	0.75030336328769
ITGB8	0.0795870316232846	5.4255101641579	0.648131392170888	0.433999502967097	0.750315342197831
ORMDL2	0.0780566932232594	5.83750867767634	0.647746820924504	0.434132937616363	0.750315342197831
LRP5	0.130995726244802	5.45970892267232	0.647642096991389	0.434169285081708	0.750315342197831
GET4	0.0855652699981548	5.26499048893422	0.647621719257185	0.434176358330839	0.750315342197831
