X	DMSO_24h_run1	DMSO_24h_run2	DMSO_24h_run3	DMSO_24h_run4	DMSO_24h_run5	NK_24h_run1	NK_24h_run2	NK_24h_run3	NK_24h_run4	NK_24h_run5	VPA_1.2EC10_24h_run1	VPA_1.2EC10_24h_run2	VPA_1.2EC10_24h_run3	VPA_1.2EC10_24h_run4	VPA_1.2EC10_24h_run5
slc4a1a_87127	28	12	11	12	1	6	8	21	4	11	7	4	15	8	8
lpcat2_87128	103	55	73	83	0	53	76	89	140	107	25	54	83	122	123
c1qa_87129	0	4	4	5	0	2	11	9	8	7	3	2	8	6	7
reep5_87130	497	884	788	1274	0	411	904	698	1177	1140	326	595	884	1338	1371
mrpl12_87131	102	199	116	297	0	86	176	137	220	227	73	122	210	207	176
creb1a_87132	140	122	136	90	0	118	102	117	105	63	108	66	99	78	84
wdr3_87133	389	285	289	240	0	328	294	305	222	217	244	167	232	214	254
zgc:171226_87134	0	1	0	0	0	1	2	1	0	3	0	1	3	0	1
polq_87135	75	33	40	31	0	42	38	45	32	30	41	9	41	24	46
tnfrsf1a_87136	10	18	7	31	0	22	33	28	19	21	15	12	17	32	33
map3k4_87137	829	1089	958	1118	0	685	905	933	775	1004	465	640	954	983	1155
nod2_87138	5	24	12	21	0	9	22	21	19	13	12	12	20	19	31
asb3_87139	45	22	43	39	0	28	22	36	31	20	16	18	42	20	31
cfl2_87140	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
btr25_87141	16	18	27	14	0	3	10	9	9	11	7	17	25	27	34
chata_87142	0	1	3	1	0	3	6	2	0	3	2	0	3	5	8
psmc3_87143	1326	2717	2727	3348	1	1410	2698	2873	3337	3151	1150	1565	2917	3448	2963
b3galt6_87144	80	37	45	46	0	55	51	75	52	35	35	30	59	61	53
dhx15_87145	117	55	80	51	0	94	48	73	71	29	51	35	65	69	44
zfand3_87146	47	21	11	12	0	40	15	35	13	7	19	10	26	11	9
gpr17_87147	0	0	2	3	0	1	0	1	2	4	2	1	3	2	0
stmn1a_87148	237	273	312	265	0	213	287	407	332	223	176	122	246	272	283
cyp7a1_87149	3	6	0	2	0	3	4	0	0	0	0	2	4	2	0
fen1_87150	565	582	595	714	1	513	703	635	710	646	230	326	597	628	689
prune_87151	13	10	20	6	0	18	8	15	14	10	16	3	11	18	14
mdkb_87152	34	53	60	40	0	48	38	65	49	30	34	34	41	32	46
slc1a4_87153	9	5	9	4	0	5	9	6	1	7	3	2	8	1	4
myh11a_87154	3	2	4	4	0	2	0	7	5	2	3	3	13	4	9
itm2cb_87155	5	5	6	7	0	6	1	2	1	4	4	1	2	2	0
etfb_87156	1176	870	1408	795	2	1209	961	1163	757	684	608	502	980	785	778
polh_87157	26	21	13	3	0	19	13	11	9	6	11	5	12	6	8
tfeb_87158	5	3	4	0	0	5	3	7	2	3	2	2	3	0	3
faslg_87159	2	4	0	0	0	2	0	0	0	2	0	0	0	1	0
nudt9_87160	10	24	11	8	0	15	17	34	19	18	12	9	25	9	25
g3bp1_87161	230	277	271	244	1	235	291	330	256	142	196	153	220	231	210
dnaaf1_87162	7	2	3	7	0	1	3	2	1	1	2	3	5	6	6
psmg1_87163	197	184	167	210	0	205	178	278	184	130	125	148	219	247	226
mycbp2_87164	215	120	326	93	0	453	115	15	405	188	59	136	373	326	674
pvrl2l_87165	23	51	84	40	0	29	37	43	32	30	43	14	22	20	47
exosc5_87166	69	123	100	111	0	68	140	119	163	110	62	48	95	109	117
fmo5_87167	225	244	262	363	0	246	258	285	443	384	114	271	338	243	467
plp2_87168	31	12	23	6	0	24	22	24	20	16	19	4	19	10	11
nanog_87169	2	1	2	1	0	0	4	0	2	1	0	0	2	4	1
plac8.1_87170	3	0	0	0	0	0	1	1	2	2	3	0	0	0	0
spen_87171	182	99	174	102	0	169	84	195	117	111	114	85	139	108	129
pygo1_87172	6	2	6	5	0	1	5	6	8	5	1	1	9	6	1
SMARCA4_87173	8	1	11	9	0	1	2	11	6	7	2	6	5	5	5
cab39_87174	106	64	108	75	0	104	101	114	73	73	50	42	86	74	51
si:busm1-228j01.4_87175	0	4	4	3	0	0	4	3	4	4	8	7	4	4	4
eif1axa_87176	245	404	386	420	0	212	367	409	411	349	221	204	304	439	404
epdr1_87177	43	21	38	27	0	24	19	30	30	30	23	17	25	26	35
smarcc1a_87178	2993	3800	3212	4119	4	2853	3414	3305	3789	4404	1777	2270	3258	4222	4873
cga_87179	1	2	5	3	0	1	3	2	2	4	2	0	7	2	9
camk2b1_87180	17	9	9	7	0	7	6	4	3	10	1	5	9	7	6
gabrb3_87181	2	5	1	1	0	0	1	8	0	3	2	3	2	4	3
ssbp2_87182	7	4	7	1	0	5	0	3	2	2	0	2	0	1	1
sst2_87183	2	3	3	4	0	3	0	3	0	0	0	2	3	1	2
gxylt1b_87184	28	36	26	25	0	20	21	40	34	25	30	19	24	22	42
dnmt3bb.2_87185	0	5	5	1	0	2	0	5	2	1	1	3	1	3	2
rpa2_87186	120	91	141	63	0	116	97	117	88	44	70	43	108	53	71
si:ch211-161n3.3_87187	3	4	8	2	0	0	4	3	3	8	11	1	0	2	4
hadh_87188	528	790	1276	762	0	783	922	983	860	539	559	355	691	850	823
mrps23_87189	5	7	16	25	0	5	13	13	24	7	7	5	12	13	8
slc2a13b_87190	1	2	8	2	0	0	5	5	0	2	2	6	0	1	0
smarca4a_87191	44	25	45	12	0	31	22	28	20	20	28	17	29	14	24
si:busm1-194e12.8_87192	1	3	2	0	0	1	0	1	2	1	2	2	6	1	1
sla1_87193	16	15	7	9	0	20	10	24	13	6	5	7	10	16	14
srgn_87194	2	4	4	2	0	3	4	4	5	6	2	4	9	14	3
enoph1_87195	1	3	0	3	0	1	2	0	1	3	0	0	1	2	6
rheb_87196	137	59	144	84	0	130	80	95	45	83	65	79	104	69	123
parp2_87197	3	10	3	3	0	4	3	3	4	3	0	1	4	6	7
znf131_87198	419	391	319	303	0	411	360	373	318	314	247	191	367	299	352
pik3r1_87199	1293	592	832	556	0	1056	501	695	492	332	393	454	659	515	442
lims1_87200	622	586	503	541	0	593	513	501	443	392	312	335	538	523	520
dbh_87201	0	0	3	5	0	7	4	3	6	0	1	3	0	4	6
si:ch211-217k17.7_87202	162	49	106	56	0	148	85	73	58	50	46	67	49	54	70
rpl35_87203	11472	13424	14220	15531	10	10807	13437	16344	15566	13031	6622	6743	11853	15134	14414
atp5md_87204	141	134	182	140	0	122	132	245	165	97	113	82	124	132	102
si:ch211-226o13.1_87205	616	290	297	270	0	493	258	297	268	345	211	357	527	275	292
adma_87206	16	18	9	12	0	8	5	13	8	16	14	4	15	22	13
vamp2_87207	102	114	173	126	0	161	169	153	196	168	51	96	169	165	148
aldoca_87208	10	6	9	1	0	3	2	7	7	7	3	6	7	11	4
ciao2a_87209	159	256	231	285	0	169	307	296	277	249	112	220	285	259	337
slc2a1a_87210	5	6	0	2	0	0	1	0	3	0	4	1	4	1	3
cbr1_87211	139	72	107	52	0	183	78	81	51	58	25	94	97	93	37
birc5a_87212	179	165	254	145	0	156	187	208	187	173	119	91	156	183	206
shank3a_87213	19	13	13	16	0	34	13	14	14	13	7	13	8	7	9
col5a2a_87214	134	42	121	49	0	181	66	70	51	31	54	29	54	34	42
nfe2_87215	13	36	15	26	0	13	29	18	24	36	8	8	21	38	50
mpp7a_87216	37	12	23	13	0	29	24	22	20	3	13	17	31	15	15
mfap5_87217	6	5	5	0	0	1	3	8	2	5	1	2	6	3	11
rpl26_87218	14612	32393	31210	36520	30	18809	33746	30360	36230	37332	9500	20362	31327	38534	38643
sox13_87219	3	10	7	8	0	13	6	9	4	5	8	4	11	3	4
ntf3_87220	8	5	15	8	0	4	13	9	7	7	5	10	16	4	2
slc27a1a_87221	121	94	78	82	0	81	82	69	67	67	46	48	70	48	85
homer2_87222	189	101	180	56	0	305	104	157	60	77	133	48	78	61	72
tent2_87223	21	44	59	34	0	41	56	57	41	25	30	17	47	36	41
egfra_87224	102	64	69	50	0	84	82	61	87	52	51	52	96	78	93
dusp14_87225	11	5	2	2	0	1	4	1	3	1	3	3	3	5	3
tuba8l3_87226	2769	1908	2501	2027	4	2089	1867	2332	2211	1869	984	1137	2179	1987	1896
nlrc5_87227	5	7	3	2	0	1	5	1	1	1	5	0	0	3	5
lrpap1_87228	5	7	153	1	0	0	4	112	114	59	3	2	91	57	111
rps2_87229	2369	483	1060	378	0	1947	576	1087	452	323	655	262	639	397	410
sod1_87230	121	115	91	118	0	109	99	107	128	111	79	61	89	139	148
kifc1_87231	602	739	458	1039	0	516	755	766	729	472	441	636	677	1232	692
stub1_87232	204	98	153	104	0	195	119	160	96	82	88	58	150	98	98
tsku_87233	20	26	23	58	0	17	41	33	58	68	11	21	51	44	51
arid5b_87234	35	6	21	9	0	29	13	21	8	4	14	14	26	11	15
hmmr_87235	119	97	167	142	0	81	82	147	97	90	70	37	145	67	139
me2_87236	18	45	33	17	0	5	51	67	33	22	12	17	38	24	26
gata3_87237	105	89	62	107	0	91	70	89	85	93	55	72	80	99	96
nuf2_87238	179	209	214	206	0	140	227	259	201	205	135	124	207	193	244
pcmt_87239	244	127	129	87	0	196	119	149	95	66	128	55	149	94	62
ank1b_87240	2	8	8	7	0	2	5	1	5	9	1	3	7	3	8
drd2a_87241	3	2	1	0	0	5	4	7	3	0	0	2	6	4	6
NCKAP1L_87242	0	1	0	2	0	4	6	3	0	3	0	1	5	1	4
mhc1zea_87243	113	69	46	26	0	83	58	63	34	16	80	44	109	47	24
slc16a7_87244	3	2	0	2	0	2	2	1	3	3	2	1	4	3	0
nup62l_87245	630	1106	899	1122	1	569	1019	994	989	1080	414	620	933	968	1162
rhpn2_87246	32	35	31	15	0	98	30	38	33	20	13	13	40	29	17
sirt3_87247	52	14	35	26	0	53	19	25	30	17	28	16	30	30	22
aldh7a1_87248	7	6	11	10	0	10	7	8	13	9	5	9	10	3	12
acad11_87249	83	133	144	105	0	90	120	112	146	117	88	99	105	117	154
tmem167a_87250	141	169	244	274	0	130	310	309	369	236	117	134	251	314	277
blvrb_87251	92	88	109	89	0	74	86	119	106	72	62	35	90	89	83
vsig10_87252	7	5	6	4	0	4	2	2	3	3	3	0	1	3	3
scn4ba_87253	85	1	70	80	0	81	5	78	4	3	5	37	68	1	1
si:ch1073-159d7.7_87254	22205	30748	29016	25933	20	25626	31000	30810	31645	23640	16813	12027	29206	24579	29301
arr3a_87255	4	0	6	2	0	1	1	1	2	0	1	6	6	1	2
neil3_87256	72	107	153	52	1	27	155	124	75	157	85	4	65	89	135
adoa_87257	34	16	25	13	0	23	22	34	13	5	9	13	21	22	10
rad21a_87258	2799	1785	2206	1906	2	2427	1868	2077	1916	1719	1466	1100	1908	1650	1733
grb7_87259	14	7	3	4	0	10	9	7	9	7	4	4	11	11	0
eml3_87260	14	16	32	23	0	18	14	29	24	13	16	17	13	22	19
slc2a5_87261	4	2	1	0	0	0	2	3	4	3	3	0	2	8	2
abhd4_87262	16	17	25	37	0	16	16	23	25	30	6	17	19	31	17
cdc6_87263	19	10	17	11	0	18	9	12	14	9	8	10	21	9	9
me1_87264	0	2	3	1	0	4	1	3	3	1	3	4	0	5	1
vamp1_87265	38	32	70	41	0	58	44	44	45	40	28	32	44	43	47
abcc2_87266	8	0	4	9	0	5	3	4	5	4	3	1	12	7	5
mat2ab_87267	22	10	19	16	0	25	6	17	9	8	25	12	6	10	5
cdca8_87268	3	12	1	16	0	2	6	2	9	25	3	5	12	19	11
hells_87269	595	1058	1063	1060	0	577	1034	961	931	1003	483	597	863	953	1322
hsd11b2_87270	9	21	9	6	0	10	14	15	10	13	4	2	6	15	7
scp2a_87271	307	186	210	132	0	161	194	137	133	148	141	148	150	162	200
zwilch_87272	95	109	90	103	0	94	92	93	62	70	44	51	76	96	92
ifi35_87273	8	0	4	2	0	1	3	2	4	0	4	1	3	2	0
coil_87274	24	8	19	5	0	21	12	14	7	16	7	11	19	6	17
cd4-1_87275	2	2	0	2	0	2	0	2	0	0	1	6	3	2	2
jkamp_87276	8	6	0	5	0	6	5	1	3	4	2	2	3	12	3
mrto4_87277	12	12	10	2	0	14	20	20	11	2	18	10	15	10	16
hadhaa_87278	73	56	95	102	0	91	99	94	145	85	52	32	70	41	118
gstp1_87279	138	87	195	78	0	133	107	145	125	86	108	53	123	72	83
grinab_87280	123	90	90	83	0	94	91	105	79	71	74	49	65	92	75
sema3fb_87281	3	4	0	6	0	2	5	1	1	4	2	3	0	3	6
ppiaa_87282	3992	19155	5796	19746	13	10441	18627	11662	20078	16466	4234	7556	13338	20305	16619
zgc:112038_87283	1	0	1	0	0	0	0	2	0	2	0	1	4	0	2
taf7_87284	809	726	606	643	0	514	824	528	600	447	414	409	633	906	627
copz1_87285	6	16	12	25	0	4	21	5	32	12	2	4	6	15	5
GPR89A_87286	10	4	21	5	0	3	7	12	6	9	2	8	9	5	16
tpx2_87287	213	72	144	63	0	190	102	150	65	41	104	43	87	61	41
knstrn_87288	230	111	159	118	0	171	96	190	125	82	114	68	130	125	109
pebp1_87289	408	310	435	361	0	462	360	467	349	290	288	198	349	291	355
rgs2_87290	33	59	21	8	0	28	9	7	8	17	16	11	3	8	10
gem_87291	16	5	12	8	0	22	11	8	9	4	6	9	7	3	12
nr5a1a_87292	5	2	7	1	0	1	2	2	3	3	1	0	4	2	0
atg4c_87293	380	289	253	325	0	359	260	261	222	301	166	157	265	286	346
crebbpa_87294	10	7	153	34	0	10	6	39	1	4	21	3	6	5	5
lap3_87295	103	306	185	328	0	128	348	198	365	331	209	188	255	342	336
ca9_87296	12	7	10	12	0	5	7	12	9	6	3	4	11	6	7
kif5c_87297	70	86	70	111	0	89	108	56	76	125	64	69	82	80	153
ube2j1_87298	132	95	94	120	0	80	121	124	130	121	65	86	99	101	141
atf4a_87299	4181	1795	2118	1238	0	3183	1533	2101	955	869	1738	801	1421	1096	1217
orc6_87300	76	113	135	101	0	132	153	151	85	59	171	63	96	97	54
ttf2_87301	17	6	4	3	0	6	4	2	3	8	3	1	2	4	0
smim19_87302	63	103	165	93	0	64	70	147	120	97	53	70	105	93	122
lrrfip2_87303	390	286	360	279	0	362	289	373	293	224	255	191	306	305	307
btr12_87304	31	10	15	12	0	14	15	22	19	5	18	1	20	7	8
pgrmc1_87305	7	5	10	6	0	6	5	6	9	6	4	3	11	3	6
cdc45_87306	7	4	7	1	0	9	3	4	4	2	5	1	2	2	4
bmp6_87307	49	28	39	15	0	34	30	24	24	14	28	18	26	30	27
zgc:101040_87308	51	37	47	60	0	44	45	55	61	50	25	32	39	61	64
gpatch8_87309	176	85	114	66	0	197	84	126	96	65	100	69	86	72	74
hgfb_87310	75	40	47	52	0	56	48	54	46	56	39	23	60	37	56
smarcd2_87311	30	43	36	32	0	38	35	37	17	20	32	9	35	24	22
med24_87312	11	92	64	59	1	35	73	60	63	47	15	19	83	55	91
vegfbb_87313	1	0	1	1	0	1	0	0	4	7	0	2	1	0	2
fam69aa_87314	41	44	39	39	0	37	23	40	27	27	22	26	41	20	31
rps3_87315	1333	608	691	619	0	1133	627	901	431	393	685	339	519	430	491
csf3r_87316	23	17	16	36	0	23	28	21	23	60	10	30	32	27	54
pde6ha_87317	6	4	9	3	0	3	12	8	6	3	3	1	12	12	4
gtf3c5_87318	3	0	1	2	0	1	4	2	2	1	1	2	4	0	2
lyn_87319	5	6	12	17	0	12	10	6	5	17	4	9	18	15	15
fgf3_87320	21	3	10	10	0	14	14	22	9	5	15	5	15	6	7
tex10_87321	72	58	39	51	0	50	47	56	46	32	50	37	41	53	65
fzd5_87322	33	54	38	48	0	45	39	63	39	50	27	38	41	57	44
fgg_87323	9	20	21	9	0	14	10	22	27	14	17	1	14	25	23
slc35f2_87324	12	12	48	13	0	9	10	22	0	0	0	7	12	5	2
polg2_87325	54	35	36	49	0	51	71	42	56	48	30	34	46	43	43
haus1_87326	28	22	36	31	0	22	38	33	29	14	30	13	26	27	29
stx1a_87327	0	0	0	1	0	0	1	1	1	3	0	0	2	2	1
pdgfab_87328	5	1	9	1	0	1	2	9	5	1	4	4	2	3	3
fgl2a_87329	1	0	1	3	0	2	0	1	1	3	0	1	0	0	0
olfml2ba_87330	1	3	0	0	0	4	2	0	2	3	4	5	4	5	3
pbk_87331	134	79	102	53	0	109	80	102	60	35	66	35	82	59	57
gpx1a_87332	24	32	6	14	0	6	26	41	40	27	14	13	31	14	17
sult1st2_87333	1	0	3	0	0	7	6	1	4	1	1	4	0	6	7
cfhl5_87334	4	6	0	4	0	2	0	3	2	3	0	0	3	7	4
hp_87335	6	1	4	1	0	2	0	4	1	1	1	0	2	1	7
coa6_87336	1	1	8	4	0	2	0	6	3	1	0	3	4	1	5
rps7_87337	18743	17628	21650	18111	17	20074	19926	23342	19734	14642	10623	10704	19785	17780	18314
adh5_87338	27	55	41	44	0	15	64	37	40	31	15	13	22	53	35
rfc2_87339	23	10	40	18	0	34	36	36	12	15	10	16	37	23	14
csnk1a1_87340	940	687	921	650	1	977	779	894	703	467	668	372	684	547	634
bloc1s2_87341	157	104	167	80	0	123	123	145	93	77	72	60	112	85	103
dna2_87342	96	169	113	198	0	76	111	180	149	155	60	112	177	149	221
mbl2_87343	3	5	2	0	0	0	2	0	3	3	2	0	1	0	1
idi1_87344	405	715	536	711	1	580	594	631	582	793	373	545	576	673	773
ifit9_87345	2	4	10	4	0	4	8	2	4	8	0	3	5	5	4
cidec_87346	10	4	4	1	0	4	9	4	7	4	2	2	10	6	3
cyp2aa7_87347	69	168	276	107	0	59	84	173	134	253	94	78	132	126	305
sh2d1ab_93401	0	3	9	3	0	5	2	0	0	2	4	5	8	1	5
tmem14ca_93402	92	108	151	185	0	106	162	180	207	126	58	75	164	176	154
lck_93403	0	1	0	0	0	3	2	2	1	1	0	3	5	1	4
agtrap_93404	13	26	31	13	1	26	18	22	27	25	11	7	34	11	12
f3a_93405	0	1	4	6	0	1	3	2	3	0	2	3	2	1	1
birc6_93406	2438	1510	1457	1484	1	1844	1376	1567	1329	1279	902	1056	1695	1402	1601
dmtf1_93407	1	0	0	0	0	4	0	2	0	0	0	0	0	0	0
dmtf1_93408	4	3	12	5	0	8	2	7	11	8	5	3	0	3	8
myd88_93409	40	42	26	45	0	35	24	33	47	41	7	25	34	26	45
ostf1_93410	14	19	18	4	0	19	16	19	7	9	4	6	8	9	12
ca7_93411	7	5	6	5	0	2	0	5	1	8	3	1	1	6	3
zgc:103697_93412	0	6	4	2	0	4	2	5	1	1	5	1	2	5	0
eml3_93413	18	20	10	27	0	23	17	40	18	22	14	15	35	34	23
arf4a_93414	9	14	16	12	0	22	10	25	12	19	13	7	25	22	11
pcdh2ac_93415	10	4	13	3	0	8	1	1	2	2	7	5	6	2	2
scn4bb_93416	12	2	2	6	0	7	5	4	6	2	4	2	6	2	4
scn4bb_93417	41	12	24	19	1	17	27	34	26	16	16	18	30	16	11
rnaseh2a_93418	105	123	183	141	0	97	139	227	174	134	83	59	128	131	146
rad51ap1_93419	49	84	71	106	0	65	89	79	70	62	46	53	93	88	100
btr21_93420	0	1	11	1	0	1	1	4	2	3	9	4	3	4	3
ube3c_93421	88	88	99	65	0	118	115	118	89	78	61	39	90	77	55
ccna1_93422	13	7	1	7	0	10	16	7	18	11	9	9	14	8	17
bambia_93423	44	16	32	32	0	24	30	31	24	25	12	15	21	13	31
nfkb2_93424	107	55	59	45	0	93	47	58	54	47	74	37	56	46	44
nfkb2_93425	174	235	258	217	0	194	224	185	207	206	130	132	169	167	225
gna11a_93426	488	434	467	425	1	450	500	611	446	371	323	298	456	415	404
creld2_93427	15	8	23	13	0	10	10	11	7	5	4	1	14	6	9
lamb2_93428	247	189	143	200	0	127	194	215	194	187	121	113	223	199	234
mpc2_93429	770	1493	1345	2053	2	663	1281	1248	1985	2640	450	998	1210	2192	2380
prkcz_93430	55	12	31	12	0	30	20	45	7	9	16	11	22	15	6
glod4_93431	0	4	9	3	0	3	0	5	2	2	5	2	3	6	0
ppp2r5a_93432	1	8	14	24	0	14	19	13	54	34	1	13	27	33	58
kif23_93433	430	196	319	180	0	380	203	357	166	121	242	102	198	158	219
fas_93434	0	4	18	7	0	6	3	15	2	5	6	5	9	5	11
zgc:103700_93435	0	1	1	2	0	1	0	2	1	1	0	1	0	0	0
orc6_93436	304	373	322	420	0	304	351	412	436	401	239	295	381	382	393
uevld_93437	78	35	65	48	0	74	46	52	41	41	36	31	61	35	32
nit1_93438	92	96	65	102	0	112	100	101	86	74	49	66	100	86	81
tfdp1a_93439	166	66	157	64	0	208	132	197	75	56	109	63	100	59	64
vsig10_93440	68	37	76	38	0	59	44	65	41	42	34	37	65	38	43
malb_93441	24	18	13	13	0	20	16	25	13	19	13	8	9	19	23
icmt_93442	21	26	9	19	0	6	31	1	4	10	23	4	19	10	14
btr26_93443	87	88	133	64	1	116	86	88	75	99	61	102	125	141	90
pdgfbb_93444	76	120	143	197	0	79	144	123	174	236	39	106	132	175	171
vtg6_93445	10	11	6	7	0	9	15	24	6	11	9	7	12	8	3
mpz_93446	67	37	56	59	0	110	38	54	19	31	34	57	54	54	32
polr2k_93447	31	42	33	37	0	27	15	29	41	43	31	35	32	38	47
bdh2_93448	20	13	27	11	0	32	11	12	11	5	19	10	17	14	6
mapk13_93449	2	6	1	0	0	7	4	0	3	2	0	1	4	1	6
shank3a_93450	100	57	42	62	0	79	36	53	37	35	36	30	61	63	59
shank3a_93451	111	65	75	41	0	66	58	68	47	32	46	24	58	56	69
shank3a_93452	1	2	0	2	0	1	6	1	1	1	10	3	4	5	1
mbpa_93453	0	0	11	3	0	3	4	6	0	2	4	3	3	5	4
si:dkey-219e21.2_93454	8	7	3	3	0	0	4	5	5	9	2	1	0	4	2
wnt8a_93455	32	12	11	10	0	23	9	3	7	2	11	14	5	7	0
onecut1_93456	10	4	3	4	0	2	9	12	4	5	6	5	11	6	7
hhip_93457	119	34	82	67	0	81	42	42	56	37	19	73	47	17	9
zgc:153184_93458	6	8	11	5	0	7	13	7	12	8	3	3	11	7	5
kif5c_93459	0	0	0	0	0	0	1	5	0	1	2	0	0	1	0
csf2rb_93460	1	2	0	1	0	0	3	0	0	0	1	1	3	6	1
ccl35.1_93461	5	3	9	0	0	3	7	3	4	6	0	6	7	1	4
si:ch211-162e15.3_93462	4	3	12	1	0	2	5	10	8	6	1	1	5	1	1
dyrk3_93463	135	255	323	305	0	140	280	346	357	271	104	201	251	305	326
mapkapk2a_93464	332	204	229	185	0	193	217	236	218	147	148	99	222	187	171
cd9b_93465	4	3	4	8	0	7	8	4	5	9	6	12	12	11	9
cd9b_93466	1613	1617	1812	2229	2	1116	1617	1457	2198	2499	641	1335	1738	2233	2494
c3a.6_93467	12	8	5	3	0	6	2	1	4	7	3	0	18	8	1
